date,tweet,user
2020-03-06 21:18:07+00:00,"So my friend took me grocery shopping we went to Walmart. The toilet paper aisle was cleaned out we just got out first virus yesterday, they are out of stock until Monday, no delivery on weekends, glad I didn't need it but jeepers",LaubachSoozie
2020-03-06 20:14:33+00:00,"I live in rural, Western PA. I went basic shopping last week just because we needed food, the usual; sanitizer was wiped out, toilet paper was getting there, &amp; OTC medicines were low. We just had 2 reports of Coronavirus on the other side of the state. It is going to ramp up 100×",Limon33
2020-03-06 19:33:43+00:00,Oh my wife’s mom literally got in one when we went shopping and it wasn’t mine. She was in there for a few minutes before we came out and she figured it out haha,markhagelauer
2020-03-06 19:10:35+00:00,i checked hailey out of school early and we went shopping and ate pretzels and had the best time,betterbelivet
2020-03-06 14:49:15+00:00,I really have turned into my mom . We went out shopping and she picked up something that wasn’t on Clarence. I told her “aht aht aht put that back.”,zarispunksexual
2020-09-03 18:26:48+00:00,"Lenovo Legion x @PlayApex Now is your chance to rise above the rest. Unmatched performance, purposeful engineering, modern design. Gear up with a machine as savage as you are. Stylish outside. Savage inside.",LenovoLegion
2020-03-06 13:02:01+00:00,"I bought one last time I went shopping, because I wasn’t sure if we’d run out. I went to put it in the fridge, and found the full tube I’d bought in case we’d run out. I went to the cupboard, and found the unopened box containing the tube I’d bought in case we’d run out. #3tubes",wthirskgaskill
2020-03-06 12:54:01+00:00,I went shopping today and all the toilet paper is SOLD OUT! Omg Australia is really having a panic attack but guys let’s really not over do it and just buy what we need come on! #toiletpaperpanic #toiletpaper #australia,Sara_Awamleh
2020-03-06 10:54:28+00:00,oof long story short our tutor teacher told them we had this extra session and they didn't tell anyone and when I asked them where they were heading they told me they're about to do some shopping. Only for me to find out that they went to study,noticeleighade
2020-03-06 08:52:44+00:00,"Spent the day with my favorite guy we did a little shopping, went out to lunch, and found a nice little trail to walk. We really need to do more of this #california #calilife #lifestyle #californiaadventure… https://www.instagram.com/p/B9Ytu4rllIa/?igshid=1mv6puua8pz0",brittyreads
2020-03-06 08:36:21+00:00,12 because there’s 5 of us and I went shopping yesterday. But where is the hand wash? We are down to none as it just ran out in the kitchen and we have a bar of soap in the bathroom,PinkOddy
2020-03-06 07:37:51+00:00,"I went shopping yesterday the shops are emptying out, I am about to try again today, I didnt find pasta, incase we start crowdsourcing food, its pasta I want ",enobong
2020-03-06 07:24:26+00:00,We went out to the shopping centre and our boss's boss wants to know why we all left and the office is empty. ,Dee_DimpleZ
2020-03-06 07:20:32+00:00,I remember going shopping with one of the kids when they were still young. When we got home I found a chocolate bar in their pocket which we hadn't bought. Not wanting to do something wrong we went straight back out but to the jewellers this time #jokeoftheday,simon12498
2020-03-06 05:26:09+00:00,mom and I went shopping when we got to her house its dark inside quaylin sleeping on the couch where she was before we left and dad and ken sitting in the kitchen with no lights on until mom turned them on ken rocking as he do when I assume he wants more drugs he was out for days,Chocolatee01
2020-03-06 03:19:47+00:00,"During Storm Emma (2018) Ireland went into a meltdown and the whole country ran out of bread - panic buying at it's finest. This eve while shopping after work my local supermarket had no dettol, antibac soap or bottled water. It's nice to know we're adapting with the times.",ExcellentAF
2020-03-06 02:26:59+00:00,"I had a miscarriage. Just typing this out feels like a weight has been lifted off my shoulders. We went to St. Louis last weekend to see a show, do some shopping, and just get out of town. This was the only trip on… https://www.instagram.com/p/B9YBljrgEBY/?igshid=1k0p7wdhrvse5",tayf_brown
2020-03-06 01:08:25+00:00,"Went shopping yesterday, partly because we were out of things like toilet paper, and not for my own panic, but also because I realized how low stock everything was and that stores aren’t restocking as quickly as they’re selling. Some shipments aren’t even being made right now.",HeyMsJude
2020-03-06 00:37:02+00:00,Got my hairs did at 3pm. Stylist said I was her only customer all day. We left together afterwards and went shopping. The mall is like a graveyard. Everyone too scared to go out in public.,lonely_as_topaz
2020-03-05 23:57:18+00:00,when wife and my self went out shopping we did not see any panic buying,pixxie19661
2020-03-05 23:18:00+00:00,Went shopping for #WorldBookDay. How much material can we wring out of one story? Make it weird! Make it WEIRDER! ,md_wheatley
2020-03-05 23:09:26+00:00,"Dudes! Please dont be creepy. Let us ladies go shopping or get has in peace. Dont tell us what you think of our appearance and follow us around. Its scary &amp; we end up running out of stores not buying what we went for because we dont feel safe. Be respectful, dont be creepy.",jalfoudari
2020-03-05 20:34:08+00:00,Wow what an intelligent man. My parents damn near had a heart attack meanwhile my bedroom was Spider-Man & everytime we went school shopping I picked out boy clothes only. Spongebob graphics &amp; cargos. And they BOUGHT IT ,GIJoy_
2020-03-05 20:21:22+00:00,We went out shopping yesterday. My husband made sure I had all the ingredients for split pea and ham soup. That slow cooker recipe was definitely a hit this weekend.,dgct2
2020-03-05 20:21:10+00:00,My dad went for Shopping and was lucky he got the twei different Packs of rice he wantet her for Two dishes we Plan in this Week. He hot from each the last Pack theres no das that rice wuld b sold out in our supermarkets!,LA_photoart
2020-03-05 17:12:42+00:00,Yesterday me and Darien went grocery shopping and we needed to get a case of water. We turn down the isle for water and it’s cleaned tf out (bc people are stocking up) and I turn to Darien and go “ they act like it’s in the water or something and they can’t drink tap “,MollyMF
2020-08-28 17:42:41+00:00,Do you agree with the top 5? ,thedelitesite
2020-03-05 16:51:39+00:00,"Man I was just about to make lunch when the power went out We need to go grocery shopping so I was just going to cook eggs but now I can’t do much. And since I can’t open the refrigerator, no sandwiches for me. I ate a handful of cashews and some Little Bites ",knort0901
2020-03-05 16:42:11+00:00,"Have had a lovely day out with mum. Cinema, spot of lunch then shopping. We went to see #1917Movie and it was a remarkable watch, a film that will stay with me forever. #1917Movie #emotional ",lynger2000
2020-03-05 15:20:10+00:00,"Well, I guess we are more laid back about this out brake in Wales, shelves were well stocked in Lidl, My hubby went shopping, came back with everything we needed, no sweat, don't panic, your shop will send for more stocks. try again tomorrow :)",oddityfinder
2020-03-05 15:09:53+00:00,In Walmart shopping with the kids and this middle age white man stops me &amp; says out shopping w/ your son &amp; sister. Y’all if that didn’t make my day . I smiled like a fool. We chatted for a few mins then went our way. Baby girl didn’t like it but I did lol #blackdontcrack,simply_sio
2020-03-05 14:48:33+00:00,This is exactly what my husband & I have been saying! We went to Costco on a normal shopping trip and they were out of paper towels and cases of water b/c of the fear mongering MSM. We went to the local health food store &amp; it was the same! Shame on the MSM!,ShakT222
2020-03-05 12:33:05+00:00,So me and my girlfriend (trans) went shopping yesterday to get her some proper shoes as she's not out to her family and doesn't have many proper clothes. We went to Primark and got her some high heeled ankle boots which looked really cool. We went and paid for them then went +,blahajboi
2020-03-05 10:30:22+00:00,I remember that day when we went out for shopping and lunch with Mandy’s grannies,YourGirlOni
2020-03-05 09:07:45+00:00,NDIDNSJS okay a few days yeah we would too but like when we went out shopping or too a party we’d always leave everything on,sehunhatesme
2020-03-05 07:50:06+00:00,"I have lost faith in humanity, I honestly thought it was a joke until I went shopping yesterday and found out they sold out of toilet paper. You know our education system is broken when the only thing Aussie’s panic about is the 1 product we still make in Australia.",DaddysGoneMad
2020-03-05 06:30:18+00:00,"THESE PEOPLE VOTE(& transmit disease): we were leaving local shopping centre, backing car out, fire alarm went off. Alarm, woop-woop-woop, ""evacuate evacuate!"" An orderly line of cars left the underground car park. Three boomers consulted each other and WALKED INTO THE CENTRE",jennylmackinnon
2020-03-05 03:30:37+00:00,"If you’re shopping at Costco guys please don’t be rude and help elders w the water situation! Today I went w my mom and we couldn’t get out of the area where they kept the water cuz some rude ass man didn’t wanna move , ",Stephanie__110
2020-03-05 02:34:10+00:00,"Went to Costco this evening on a normal shopping run. They were out of rice, water, toilet paper, and running low on diapers. Looks like we're past the point of being rational human beings &amp; already skipped over to zombie apocalypse hoarding mode! Thanks Covid-19 ",drhenz_wx
